schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,flush_policy,flush_timeout_ms,flush_max_wait_ms,arrival_time_scale,trace_index,elapsed_s,pending_rows,pending_tokens,oldest_age_s,action,reason,selected_wait_s,window_reason
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,0,0.0,1,546,0.0,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,1,0.062000000005355105,2,1075,0.062000000005355105,flush,fixed_timeout,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,2,0.09299999999348074,1,574,0.036499999987427145,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,3,0.10899999999674037,3,1692,0.052499999990686774,flush,fixed_timeout,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,4,0.125,1,517,0.010999999998603016,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,5,0.17100000000209548,3,1823,0.05700000000069849,flush,fixed_timeout,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,6,0.21799999999348074,1,529,0.015499999994062819,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,7,0.2649999999994179,1,529,0.0625,flush,fixed_timeout,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,8,0.2649999999994179,1,517,0.0,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_small_during_bulk_k16_r2,formal,1,1185,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,9,0.3279999999940628,2,1079,0.0629999999946449,flush,fixed_timeout,0.05,fixed_timeout
